Id	Retry	Status	ExitCode	Submit	Start	Finish	Wall time	Site	data.ScheddName	Job LOG	PostJob Log	_id	data.Status
3	4	failed	50660	Feb-10 01:12:23	Feb-10 06:20:32	'-	04:40:48	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
2029	2	finished	0	Feb-05 07:41:48	Feb-05 14:16:32	Feb-05 21:28:10	07:11:37	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
1956	1	finished	0	Feb-02 23:56:11	Feb-05 06:11:26	Feb-05 12:43:09	06:31:43	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
2011	2	finished	0	Feb-05 08:36:05	Feb-05 08:46:07	Feb-05 12:25:04	03:38:57	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
2008	1	finished	0	Feb-02 23:56:24	Feb-05 06:16:36	Feb-05 11:38:32	05:21:56	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
2024	1	finished	0	Feb-02 23:56:32	Feb-05 06:46:24	Feb-05 11:41:10	04:54:46	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
2005	1	finished	0	Feb-02 23:56:23	Feb-05 06:18:55	Feb-05 11:32:50	05:13:55	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
1996	1	finished	0	Feb-02 23:56:22	Feb-05 06:16:35	Feb-05 11:23:05	05:06:30	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
2025	1	finished	0	Feb-02 23:56:32	Feb-05 07:02:22	Feb-05 10:55:27	03:53:05	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1815	2	finished	0	Feb-05 00:17:24	Feb-05 02:16:27	Feb-05 09:02:39	06:46:12	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1947	1	finished	0	Feb-02 23:56:10	Feb-05 02:57:05	Feb-05 09:03:58	06:06:53	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1928	1	finished	0	Feb-02 23:56:01	Feb-05 02:25:49	Feb-05 08:04:55	05:39:05	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1934	1	finished	0	Feb-02 23:56:08	Feb-05 02:22:41	Feb-05 07:59:59	05:37:18	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1933	1	finished	0	Feb-02 23:56:08	Feb-05 02:22:45	Feb-05 07:43:12	05:20:27	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1902	2	finished	0	Feb-05 02:22:51	Feb-05 02:25:47	Feb-05 07:15:39	04:49:52	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1905	1	finished	0	Feb-02 23:55:58	Feb-04 22:06:38	Feb-05 03:57:55	05:51:17	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1887	1	finished	0	Feb-02 23:55:50	Feb-04 21:20:09	Feb-05 03:03:16	05:43:07	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1694	1	finished	0	Feb-02 23:54:53	Feb-04 16:12:23	Feb-05 01:28:09	09:15:46	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1848	1	finished	0	Feb-02 23:55:38	Feb-04 16:26:08	Feb-05 00:47:23	08:21:15	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1842	1	finished	0	Feb-02 23:55:37	Feb-04 16:25:49	Feb-05 00:21:38	07:55:49	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1764	1	finished	0	Feb-02 23:55:15	Feb-04 16:25:10	Feb-04 23:52:34	07:27:24	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1866	1	finished	0	Feb-02 23:55:47	Feb-04 18:54:45	Feb-04 23:56:00	05:01:15	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1756	1	finished	0	Feb-02 23:55:14	Feb-04 16:25:03	Feb-04 22:51:27	06:26:24	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1810	1	finished	0	Feb-02 23:55:28	Feb-04 16:24:58	Feb-04 22:57:58	06:33:00	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1855	1	finished	0	Feb-02 23:55:39	Feb-04 17:48:55	Feb-04 22:41:51	04:52:56	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1780	1	finished	0	Feb-02 23:55:17	Feb-04 16:24:53	Feb-04 22:38:47	06:13:54	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1802	1	finished	0	Feb-02 23:55:27	Feb-04 16:24:59	Feb-04 22:42:18	06:17:19	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1720	1	finished	0	Feb-02 23:55:04	Feb-04 16:15:49	Feb-04 22:41:15	06:25:26	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1840	1	finished	0	Feb-02 23:55:37	Feb-04 16:25:46	Feb-04 22:43:50	06:18:03	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1759	1	finished	0	Feb-02 23:55:14	Feb-04 16:25:10	Feb-04 22:44:35	06:19:25	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1662	1	finished	0	Feb-02 23:54:43	Feb-04 13:19:43	Feb-04 22:28:43	09:09:00	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1836	1	finished	0	Feb-02 23:55:36	Feb-04 16:25:42	Feb-04 22:19:44	05:54:02	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1819	1	finished	0	Feb-02 23:55:34	Feb-04 16:25:24	Feb-04 22:02:01	05:36:37	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1749	1	finished	0	Feb-02 23:55:13	Feb-04 16:24:55	Feb-04 21:54:34	05:29:39	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1747	1	finished	0	Feb-02 23:55:12	Feb-04 16:24:55	Feb-04 21:37:38	05:12:43	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1807	1	finished	0	Feb-02 23:55:27	Feb-04 16:24:59	Feb-04 21:34:06	05:09:07	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1793	1	finished	0	Feb-02 23:55:25	Feb-04 16:25:23	Feb-04 21:20:09	04:54:45	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1638	1	finished	0	Feb-02 23:54:33	Feb-04 13:16:54	Feb-04 21:19:29	08:02:35	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1737	1	finished	0	Feb-02 23:55:06	Feb-04 16:16:26	Feb-04 21:03:03	04:46:37	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1665	1	finished	0	Feb-02 23:54:43	Feb-04 13:19:45	Feb-04 20:43:29	07:23:44	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1741	1	finished	0	Feb-02 23:55:06	Feb-04 16:16:50	Feb-04 20:36:24	04:19:34	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1736	1	finished	0	Feb-02 23:55:06	Feb-04 16:16:17	Feb-04 20:38:31	04:22:14	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1724	1	finished	0	Feb-02 23:55:05	Feb-04 16:16:01	Feb-04 20:34:37	04:18:35	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1637	1	finished	0	Feb-02 23:54:33	Feb-04 12:35:13	Feb-04 19:08:27	06:33:14	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1678	1	finished	0	Feb-02 23:54:50	Feb-04 13:20:05	Feb-04 18:03:44	04:43:39	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1652	1	finished	0	Feb-02 23:54:42	Feb-04 13:17:20	Feb-04 17:29:15	04:11:54	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1634	1	finished	0	Feb-02 23:54:33	Feb-04 13:06:55	Feb-04 17:01:04	03:54:09	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1621	1	finished	0	Feb-02 23:54:31	Feb-04 12:17:05	Feb-04 16:40:06	04:23:01	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
1617	1	finished	0	Feb-02 23:54:30	Feb-04 09:50:14	Feb-04 15:36:35	05:46:21	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1646	2	finished	0	Feb-04 07:31:21	Feb-04 09:17:48	Feb-04 14:30:05	05:12:16	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1610	1	finished	0	Feb-02 23:54:29	Feb-04 09:12:42	Feb-04 14:24:03	05:11:21	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1611	1	finished	0	Feb-02 23:54:30	Feb-04 09:32:05	Feb-04 14:14:16	04:42:11	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1605	1	finished	0	Feb-02 23:54:29	Feb-04 08:28:09	Feb-04 13:21:30	04:53:21	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1602	1	finished	0	Feb-02 23:54:28	Feb-04 08:13:59	Feb-04 13:06:55	04:52:56	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1599	1	finished	0	Feb-02 23:54:28	Feb-04 07:59:59	Feb-04 12:26:14	04:26:15	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
1604	1	finished	0	Feb-02 23:54:29	Feb-04 08:15:58	Feb-04 11:46:35	03:30:37	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
1588	1	finished	0	Feb-02 23:54:21	Feb-04 06:20:02	Feb-04 11:51:17	05:31:15	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
1592	1	finished	0	Feb-02 23:54:22	Feb-04 07:26:25	Feb-04 10:47:55	03:21:29	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
1567	1	finished	0	Feb-02 23:54:18	Feb-04 04:00:22	Feb-04 10:53:46	06:53:24	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1555	1	finished	0	Feb-02 23:54:11	Feb-04 04:00:20	Feb-04 10:25:34	06:25:14	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1615	1	finished	0	Feb-02 23:54:30	Feb-04 04:00:15	Feb-04 09:36:59	05:36:44	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1651	1	finished	0	Feb-02 23:54:41	Feb-04 04:00:23	Feb-04 09:07:17	05:06:54	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
1580	1	finished	0	Feb-02 23:54:20	Feb-04 04:54:50	Feb-04 08:58:13	04:03:23	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
2057	2	finished	0	Feb-02 23:56:35	Feb-04 01:54:42	Feb-04 07:13:18	05:18:36	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1550	1	finished	0	Feb-02 23:54:10	Feb-04 00:41:40	Feb-04 06:14:49	05:33:09	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
2059	2	finished	0	Feb-03 06:29:54	Feb-04 00:41:38	Feb-04 06:09:36	05:27:58	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1347	2	finished	0	Feb-03 06:29:53	Feb-04 00:41:40	Feb-04 06:16:10	05:34:30	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1451	2	finished	0	Feb-02 23:54:08	Feb-03 21:31:11	Feb-04 05:05:26	07:34:15	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
1484	2	finished	0	Feb-02 23:54:09	Feb-03 21:48:27	Feb-04 03:01:26	05:12:59	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1297	2	finished	0	Feb-02 23:53:58	Feb-03 07:28:45	Feb-03 13:37:09	06:08:24	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1296	2	finished	0	Feb-02 23:53:58	Feb-03 07:28:48	Feb-03 13:33:06	06:04:18	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1287	2	finished	0	Feb-02 23:53:57	Feb-03 05:09:06	Feb-03 12:10:21	07:01:15	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1254	2	finished	0	Feb-02 23:53:55	Feb-03 04:24:37	Feb-03 11:27:22	07:02:45	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1114	2	finished	0	Feb-02 23:53:44	Feb-03 03:41:44	Feb-03 10:52:20	07:10:36	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1128	2	finished	0	Feb-02 23:53:44	Feb-03 03:46:11	Feb-03 10:39:12	06:53:01	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1008	2	finished	0	Feb-02 23:53:35	Feb-03 03:29:24	Feb-03 10:13:05	06:43:41	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1288	2	finished	0	Feb-02 23:53:57	Feb-03 05:10:06	Feb-03 10:13:03	05:02:57	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1241	2	finished	0	Feb-02 23:53:49	Feb-03 04:18:22	Feb-03 09:50:54	05:32:32	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1214	2	finished	0	Feb-02 23:53:48	Feb-03 04:08:12	Feb-03 09:38:15	05:30:03	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1276	2	finished	0	Feb-02 23:53:56	Feb-03 04:38:57	Feb-03 09:40:01	05:01:04	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1092	2	finished	0	Feb-02 23:53:38	Feb-03 03:38:27	Feb-03 09:20:58	05:42:31	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
1057	2	finished	0	Feb-02 23:53:36	Feb-03 03:33:59	Feb-03 09:20:10	05:46:11	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
1051	2	finished	0	Feb-02 23:53:36	Feb-03 03:32:39	Feb-03 09:32:33	05:59:54	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1258	2	finished	0	Feb-02 23:53:55	Feb-03 04:25:32	Feb-03 09:27:35	05:02:03	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1096	2	finished	0	Feb-02 23:53:38	Feb-03 03:40:09	Feb-03 08:56:25	05:16:16	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
864	2	finished	0	Feb-02 23:53:24	Feb-03 03:08:54	Feb-03 08:45:40	05:36:46	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
821	2	finished	0	Feb-02 23:53:16	Feb-03 02:55:26	Feb-03 08:35:49	05:40:22	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
842	2	finished	0	Feb-02 23:53:22	Feb-03 03:02:10	Feb-03 08:42:45	05:40:35	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
922	3	finished	0	Feb-02 23:53:25	Feb-03 02:01:22	Feb-03 07:51:47	05:50:25	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
1181	3	finished	0	Feb-02 23:53:47	Feb-03 02:39:55	Feb-03 07:57:38	05:17:43	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1448	3	finished	0	Feb-02 23:54:08	Feb-03 02:46:54	Feb-03 08:05:32	05:18:38	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
993	3	finished	0	Feb-02 23:53:34	Feb-03 02:09:36	Feb-03 07:59:39	05:50:03	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
869	3	finished	0	Feb-02 23:53:24	Feb-03 01:54:25	Feb-03 07:44:37	05:50:12	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
588	3	finished	0	Feb-02 23:53:14	Feb-03 01:23:48	Feb-03 06:53:16	05:29:28	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
969	4	finished	0	Feb-02 23:53:27	Feb-03 01:13:56	Feb-03 06:12:42	04:58:46	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
2070	1	finished	0	Feb-02 00:52:15	Feb-02 20:37:40	Feb-03 02:00:46	05:23:06	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
2049	1	finished	0	Feb-02 00:51:25	Feb-02 19:44:08	Feb-03 01:11:06	05:26:58	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
2073	1	finished	0	Feb-02 00:53:17	Feb-02 21:10:39	Feb-03 01:09:40	03:59:01	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
2045	1	finished	0	Feb-02 00:51:23	Feb-02 19:44:07	Feb-03 01:05:45	05:21:38	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
2066	1	finished	0	Feb-02 00:51:56	Feb-02 20:18:30	Feb-02 23:49:59	03:31:29	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1200	1	finished	0	Feb-02 00:50:56	Feb-02 17:39:55	Feb-02 23:34:44	05:54:49	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
1998	1	finished	0	Feb-02 00:51:43	Feb-02 20:03:59	Feb-02 23:34:57	03:30:58	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
12	3	finished	0	Feb-02 14:51:29	Feb-02 17:39:05	Feb-02 23:02:13	05:23:08	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1547	1	finished	0	Feb-02 00:51:13	Feb-02 19:14:29	Feb-02 22:43:51	03:29:22	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
1524	1	finished	0	Feb-02 00:51:12	Feb-02 18:53:53	Feb-02 22:36:43	03:42:50	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
1275	1	finished	0	Feb-01 17:49:33	Feb-02 16:34:24	Feb-02 19:54:03	03:19:39	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
1458	1	finished	0	Feb-01 17:49:19	Feb-02 13:33:58	Feb-02 19:12:46	05:38:48	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1483	1	finished	0	Feb-01 17:49:21	Feb-02 13:44:50	Feb-02 19:03:57	05:19:07	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1334	1	finished	0	Feb-01 17:48:59	Feb-02 13:13:22	Feb-02 18:58:34	05:45:12	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1283	1	finished	0	Feb-01 17:47:38	Feb-02 13:04:49	Feb-02 18:36:55	05:32:06	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1324	1	finished	0	Feb-01 17:48:58	Feb-02 13:12:49	Feb-02 18:34:24	05:21:35	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1285	1	finished	0	Feb-01 17:47:39	Feb-02 13:04:50	Feb-02 18:24:21	05:19:31	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
1349	1	finished	0	Feb-01 17:49:00	Feb-02 13:14:35	Feb-02 18:27:51	05:13:16	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
1318	1	finished	0	Feb-01 17:48:57	Feb-02 13:12:34	Feb-02 18:22:59	05:10:25	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
1277	1	finished	0	Feb-01 17:47:37	Feb-02 13:02:32	Feb-02 18:13:50	05:11:18	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
1266	1	finished	0	Feb-01 17:47:29	Feb-02 12:58:34	Feb-02 18:13:48	05:15:14	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1257	1	finished	0	Feb-01 17:47:28	Feb-02 12:43:47	Feb-02 18:14:16	05:30:29	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
97	2	finished	0	Feb-02 00:53:23	Feb-02 12:53:40	Feb-02 18:10:38	05:16:58	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
1265	1	finished	0	Feb-01 17:47:29	Feb-02 12:58:33	Feb-02 18:07:35	05:09:02	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
276	2	finished	0	Feb-02 00:53:12	Feb-02 12:46:01	Feb-02 17:50:20	05:04:19	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
330	2	finished	0	Feb-02 00:53:11	Feb-02 12:45:28	Feb-02 17:55:21	05:09:53	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
1262	1	finished	0	Feb-01 17:47:29	Feb-02 12:58:08	Feb-02 17:55:00	04:56:52	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
160	2	finished	0	Feb-02 00:51:52	Feb-02 07:50:01	Feb-02 17:43:34	09:53:33	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
85	2	finished	0	Feb-02 00:51:05	Feb-02 07:49:56	Feb-02 17:29:36	09:39:40	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
302	2	finished	0	Feb-02 00:52:15	Feb-02 07:50:42	Feb-02 17:21:45	09:31:03	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
134	2	finished	0	Feb-02 00:52:18	Feb-02 07:51:27	Feb-02 17:14:51	09:23:24	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
259	2	finished	0	Feb-02 00:53:04	Feb-02 12:37:13	Feb-02 17:11:47	04:34:34	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
319	3	finished	0	Feb-02 10:58:57	Feb-02 11:16:35	Feb-02 16:58:45	05:42:10	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
322	2	finished	0	Feb-02 00:52:54	Feb-02 12:24:01	Feb-02 17:03:59	04:39:58	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
170	2	finished	0	Feb-02 00:52:06	Feb-02 07:50:17	Feb-02 17:09:03	09:18:46	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
339	2	finished	0	Feb-02 00:51:04	Feb-02 07:49:24	Feb-02 17:02:11	09:12:47	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
45	2	finished	0	Feb-02 00:53:02	Feb-02 12:28:01	Feb-02 16:46:48	04:18:47	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
164	2	finished	0	Feb-02 00:51:55	Feb-02 07:50:04	Feb-02 16:55:21	09:05:17	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1196	2	finished	0	Feb-02 10:11:55	Feb-02 10:21:39	Feb-02 16:38:06	06:16:27	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
337	3	finished	0	Feb-02 09:44:16	Feb-02 09:56:02	Feb-02 16:44:51	06:48:49	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
231	2	finished	0	Feb-02 00:52:53	Feb-02 12:10:46	Feb-02 16:19:39	04:08:53	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
65	2	finished	0	Feb-02 00:53:02	Feb-02 12:28:05	Feb-02 16:11:37	03:43:32	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
1246	1	finished	0	Feb-01 17:47:25	Feb-02 11:44:21	Feb-02 15:46:46	04:02:25	T2_US_Purdue	undefined	JobLog	PostJob	undefined	undefined
78	2	finished	0	Feb-02 00:50:06	Feb-02 07:47:38	Feb-02 15:32:57	07:45:19	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
718	3	finished	0	Feb-02 00:51:33	Feb-02 07:45:13	Feb-02 15:10:27	07:25:14	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
148	2	finished	0	Feb-02 00:52:49	Feb-02 10:08:16	Feb-02 14:54:11	04:45:55	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
534	4	finished	0	Feb-02 10:13:10	Feb-02 10:23:53	Feb-02 14:17:21	03:53:28	T2_US_Caltech	undefined	JobLog	PostJob	undefined	undefined
304	2	finished	0	Feb-02 00:52:17	Feb-02 07:51:21	Feb-02 14:15:47	06:24:26	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
25	2	finished	0	Feb-02 00:52:19	Feb-02 07:51:44	Feb-02 14:20:52	06:29:08	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
1198	1	finished	0	Feb-01 17:47:06	Feb-02 07:45:09	Feb-02 14:08:01	06:22:52	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
7	2	finished	0	Feb-02 00:51:41	Feb-02 07:47:31	Feb-02 14:02:49	06:15:18	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
1194	1	finished	0	Feb-01 17:47:05	Feb-02 07:29:26	Feb-02 14:06:26	06:37:00	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
247	2	finished	0	Feb-02 00:51:14	Feb-02 07:50:02	Feb-02 13:54:28	06:04:26	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
636	3	finished	0	Feb-02 00:53:01	Feb-02 07:45:06	Feb-02 13:35:55	05:50:49	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
785	2	finished	0	Jan-31 12:47:34	Feb-02 07:47:33	Feb-02 13:25:41	05:38:08	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
219	2	finished	0	Feb-02 00:52:30	Feb-02 07:52:25	Feb-02 13:29:01	05:36:36	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
142	2	finished	0	Feb-02 00:52:32	Feb-02 07:52:26	Feb-02 13:25:12	05:32:46	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
444	3	finished	0	Feb-02 00:51:05	Feb-02 07:04:15	Feb-02 13:16:08	06:11:53	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
77	2	finished	0	Feb-02 00:50:07	Feb-02 07:47:27	Feb-02 13:15:30	05:28:03	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
317	2	finished	0	Feb-02 00:52:42	Feb-02 07:52:52	Feb-02 13:15:29	05:22:37	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
100	3	finished	0	Feb-02 08:25:54	Feb-02 08:29:28	Feb-02 13:13:43	04:44:15	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
793	2	finished	0	Jan-31 12:47:34	Feb-02 07:47:37	Feb-02 13:08:38	05:21:01	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
241	2	finished	0	Feb-02 00:49:45	Feb-02 07:47:36	Feb-02 13:02:32	05:14:56	T2_US_UCSD	undefined	JobLog	PostJob	undefined	undefined
88	3	finished	0	Feb-02 00:51:21	Feb-02 07:45:08	Feb-02 13:03:38	05:18:30	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
641	3	finished	0	Feb-02 00:53:05	Feb-02 07:45:06	Feb-02 13:03:06	05:17:59	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
95	2	finished	0	Feb-02 00:51:22	Feb-02 07:49:58	Feb-02 12:58:33	05:08:35	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
269	2	finished	0	Feb-02 00:50:12	Feb-02 07:47:28	Feb-02 13:00:29	05:13:01	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
417	3	finished	0	Feb-02 00:51:02	Feb-02 07:04:15	Feb-02 13:07:00	06:02:45	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
371	3	finished	0	Feb-02 00:51:22	Feb-02 07:45:09	Feb-02 13:04:34	05:19:25	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
56	2	finished	0	Feb-02 00:49:46	Feb-02 07:45:07	Feb-02 13:04:29	05:19:22	T2_US_Wisconsin	undefined	JobLog	PostJob	undefined	undefined
